epoch,train_loss,eval_loss,eval_top1,eval_top5
62,1.2612247315736917,0.544521875,91.3,99.74
63,1.209531802397508,0.414814453125,90.81,99.63
64,1.221571043974314,0.42242890625,92.19,99.73
65,1.2393406215386513,0.433240234375,92.07,99.72
66,1.2425496688255897,0.38011796875,92.56,99.77
67,1.2260098018707373,0.40175859375,92.83,99.8
68,1.284556465729689,0.41751015625,92.13,99.75
69,1.2416654013670407,0.385801953125,92.91,99.81
70,1.2318160018859765,0.409786328125,92.72,99.74
71,1.1977900361403442,0.3959234375,92.29,99.76
72,1.2588825832574795,0.43315,92.65,99.74
73,1.2378747321092165,0.3704646484375,93.02,99.74
74,1.2361177057791979,0.396568359375,92.31,99.74
75,1.2358637218291944,0.4339296875,92.16,99.76
76,1.20254495877486,0.407215625,92.23,99.72
77,1.2215944062440822,0.385941015625,92.77,99.75
78,1.2332488663685628,0.35226796875,92.72,99.68
79,1.194611312334354,0.369137890625,92.86,99.78
80,1.2218453251398527,0.44948671875,92.67,99.82
81,1.2058510279044128,0.3917140625,92.61,99.74
82,1.1701996832321853,0.3730853515625,92.37,99.72
83,1.213205957871217,0.407453515625,93.2,99.72
84,1.2418033393529746,0.419253125,92.2,99.78
85,1.2137579679489137,0.38691484375,93.0,99.83
86,1.1961363034370618,0.430671875,93.15,99.71
87,1.2204905667366126,0.407378515625,93.1,99.77
88,1.2263835677733788,0.379519140625,92.81,99.84
89,1.2041447460651398,0.369624609375,93.09,99.72
90,1.2184231768815945,0.431551171875,92.59,99.72
91,1.16593940502558,0.368944140625,92.62,99.78
92,1.2413068876816675,0.420346875,92.7,99.76
93,1.2139947694081528,0.421278125,93.06,99.71
94,1.239606154576326,0.39300703125,93.78,99.78
95,1.2259386623517061,0.413262890625,93.07,99.78
96,1.2317243224535233,0.361776953125,93.34,99.82
97,1.2203717444187556,0.39553046875,93.66,99.7
98,1.1607432602307735,0.37643046875,93.25,99.82
99,1.2119205853877923,0.401415625,92.95,99.67
100,1.1950304141411414,0.398831640625,93.47,99.75
101,1.2132975200812022,0.414907421875,92.93,99.74
102,1.1900246118887876,0.4042234375,92.93,99.83
103,1.178905804340656,0.381749609375,93.65,99.77
104,1.2098681543117915,0.35974453125,93.43,99.72
105,1.2171092708905538,0.3592734375,93.41,99.78
106,1.2121129167385591,0.357721875,93.35,99.68
107,1.2173322319984436,0.383370703125,93.67,99.74
108,1.2213013876707126,0.410533984375,93.41,99.78
109,1.1519885582801623,0.362480078125,93.67,99.82
110,1.208582179974287,0.391283984375,93.36,99.79
111,1.1743230781494043,0.34712109375,93.94,99.75
112,1.175317185658675,0.3525078125,93.7,99.78
113,1.2095079227899894,0.4153421875,93.6,99.79
114,1.1961526936445481,0.400642578125,93.23,99.81
115,1.1864109646051357,0.3709109375,93.99,99.81
116,1.208534298187647,0.3625607421875,93.74,99.79
117,1.1794339209030835,0.372944140625,93.54,99.78
118,1.182940256748444,0.348508984375,94.03,99.76
119,1.2228829015523959,0.37203515625,93.81,99.8
120,1.1738814945404346,0.404700390625,93.96,99.82
121,1.195994349779227,0.352789453125,93.74,99.78
122,1.210781577305916,0.343209375,93.86,99.81
123,1.197292815721952,0.384737890625,93.91,99.82
124,1.1905485486372924,0.342632421875,93.89,99.73
125,1.1675607924277966,0.391502734375,92.96,99.72
126,1.214215618983293,0.35120625,93.77,99.75
127,1.1452284109898103,0.346046875,94.0,99.83
128,1.1914020932637728,0.35298515625,94.0,99.77
129,1.1801415761311849,0.38771328125,93.76,99.8
130,1.1690386516925617,0.3472203125,93.43,99.72
131,1.1879192824547107,0.362441015625,93.13,99.76
132,1.196493117014567,0.335994921875,94.18,99.74
133,1.176177062285252,0.39252265625,94.2,99.77
134,1.2011810889610877,0.4026890625,93.74,99.84
135,1.1729868702399424,0.392534375,94.06,99.81
136,1.1640957708542163,0.31921484375,94.21,99.78
137,1.1960982576394692,0.3481828125,94.19,99.76
138,1.182879636837886,0.3664703125,93.92,99.73
139,1.1857330715044951,0.35506171875,93.79,99.71
140,1.1630553323488968,0.34421171875,93.93,99.72
141,1.1714276686692848,0.35796328125,94.08,99.81
142,1.1777599481435923,0.344619921875,94.27,99.79
143,1.185096006668531,0.3718625,94.21,99.72
144,1.1493877311547598,0.362791796875,93.96,99.81
145,1.2102285504341126,0.39026796875,93.74,99.74
146,1.166256234737543,0.362920703125,94.15,99.85
147,1.1352036656477513,0.351353125,94.23,99.79
148,1.1909742063436752,0.372734375,94.08,99.73
149,1.190873159812047,0.4125671875,94.24,99.82
150,1.1754511217276256,0.391433984375,93.58,99.7
151,1.1454290006405268,0.347223046875,94.26,99.73
152,1.1849432778664124,0.326735546875,94.56,99.82
153,1.1685721891048626,0.33321640625,94.23,99.79
154,1.1842455284717754,0.38722109375,94.18,99.83
155,1.173083861057575,0.360323828125,94.23,99.84
156,1.1667010441804544,0.34223828125,94.31,99.83
157,1.1559936176507901,0.387571875,94.09,99.89
158,1.187388012959407,0.420784765625,94.0,99.75
159,1.191264578165152,0.3738328125,94.39,99.8
160,1.1795484451147227,0.431408984375,94.37,99.83
161,1.1667847407169831,0.36684296875,94.74,99.9
162,1.1575073370566735,0.37537421875,94.18,99.79
163,1.1634530292107508,0.32329296875,94.41,99.75
164,1.1615471994265532,0.3474853515625,94.3,99.86
165,1.1447979624454792,0.369480859375,94.69,99.8
166,1.1367650325481709,0.36330859375,94.5,99.78
167,1.173844479291867,0.340127734375,94.65,99.78
168,1.1634048688106047,0.350946484375,94.27,99.64
169,1.1720051990105556,0.36635,94.3,99.82
170,1.1390231234905048,0.397348046875,94.62,99.83
171,1.1376455620313302,0.3445953125,94.3,99.81
172,1.1842239234692011,0.352809375,94.73,99.84
173,1.1376156229239243,0.373476953125,94.63,99.85
174,1.1479241161774367,0.360696484375,94.66,99.88
175,1.1568574824394324,0.3696515625,94.11,99.76
176,1.141462538486872,0.34864609375,94.71,99.78
177,1.1410636865175687,0.3363765625,94.49,99.75
178,1.1408733361806624,0.35132734375,94.37,99.83
179,1.1326230313533392,0.3509814453125,94.71,99.75
180,1.155280123765652,0.350576171875,94.65,99.82
181,1.156739255709526,0.360105859375,94.24,99.79
182,1.1439199776221545,0.395555859375,94.48,99.82
183,1.113024004147603,0.35897734375,94.67,99.77
184,1.141308790903825,0.375822265625,94.67,99.86
185,1.1293907755460495,0.34339609375,94.33,99.78
186,1.1588886517744799,0.346296875,94.21,99.84
187,1.1452479784305278,0.365802734375,94.67,99.82
188,1.1330992904993205,0.385733203125,94.67,99.91
189,1.1476840671820518,0.3239720703125,94.8,99.79
190,1.130423440077366,0.3166787109375,94.77,99.79
191,1.166141874056596,0.324784765625,94.79,99.88
192,1.1653896088783557,0.385141015625,94.98,99.84
193,1.1338242863997434,0.346749609375,94.5,99.85
194,1.112147974356627,0.3090388671875,94.89,99.8
195,1.1326749411913064,0.378827734375,94.64,99.8
196,1.1247384011745454,0.38028515625,94.69,99.86
197,1.128509794595914,0.3736515625,94.91,99.77
198,1.1389855994628026,0.309501171875,95.01,99.84
199,1.1722045426185315,0.324405859375,95.03,99.81
200,1.1491259024693417,0.358441015625,94.68,99.74
201,1.1053341969465598,0.32084296875,94.86,99.82
202,1.1327782621750464,0.340133203125,94.74,99.88
203,1.122574914418734,0.33534921875,94.83,99.8
204,1.1228544501157907,0.350362890625,94.74,99.71
205,1.135025264055301,0.347928515625,94.85,99.82
206,1.1316189582531269,0.3182666015625,95.04,99.79
207,1.1128683524254042,0.3174015625,94.48,99.78
208,1.1311730230465913,0.338710546875,94.79,99.78
209,1.1448700421895737,0.350100390625,94.46,99.72
210,1.1365486218379095,0.297085546875,94.7,99.73
211,1.1355308039066119,0.370728515625,95.22,99.8
212,1.1262988468011221,0.33693046875,94.82,99.83
213,1.1455542648449921,0.318297265625,94.96,99.82
214,1.125232836833367,0.347230078125,94.64,99.79
215,1.1487441967695187,0.31541484375,95.37,99.81
216,1.1228915660809249,0.3219509765625,94.91,99.86
217,1.133200596846067,0.345634765625,94.56,99.86
218,1.0812155213111485,0.3393953125,94.78,99.82
219,1.1155975465591137,0.358743359375,95.09,99.84
220,1.117219159541986,0.32797734375,94.69,99.78
221,1.1389757494131725,0.328246484375,95.2,99.78
222,1.116097736511475,0.329071484375,94.94,99.83
223,1.1186198813792987,0.355963671875,95.01,99.78
224,1.1224031090736388,0.374914453125,94.89,99.83
225,1.1453398518073252,0.34018671875,95.08,99.82
226,1.116143005169355,0.370015625,94.51,99.77
227,1.1160794951976873,0.3595265625,95.01,99.82
228,1.1037962462657538,0.333236328125,94.75,99.79
229,1.0700587659310072,0.314432421875,94.98,99.78
230,1.0987719253087656,0.333616015625,95.28,99.81
231,1.1111008677727137,0.331071484375,95.44,99.81
232,1.1063543238700964,0.325619140625,94.71,99.72
233,1.1092160133215097,0.3610328125,95.35,99.82
234,1.1165860510789432,0.304278515625,95.36,99.83
235,1.089281068704067,0.36078828125,95.24,99.81
236,1.1311398594807356,0.353037109375,95.32,99.86
237,1.1239068612074241,0.347952734375,95.21,99.82
238,1.1204077123067318,0.336217578125,95.26,99.77
239,1.110359359246034,0.310651953125,95.16,99.76
240,1.109339331357907,0.3471515625,95.31,99.79
241,1.0996246891143995,0.341755859375,95.28,99.83
242,1.1064835218282847,0.34165234375,94.84,99.82
243,1.0744763869505662,0.333175390625,95.65,99.83
244,1.0903109758328169,0.30299765625,95.28,99.87
245,1.1048489647033888,0.31843125,95.46,99.87
246,1.0983942854098785,0.30685,95.15,99.84
247,1.0863796507700896,0.345421484375,95.14,99.82
248,1.10256588214483,0.33966953125,95.56,99.8
249,1.090478293865155,0.298630078125,95.26,99.66
250,1.1154121067279423,0.35548671875,95.1,99.81
251,1.0878091971079509,0.330392578125,95.42,99.86
252,1.1063858568668365,0.333131640625,95.46,99.82
253,1.1066817618333376,0.319025,95.16,99.85
254,1.1062599677305955,0.369838671875,95.19,99.82
255,1.0837131897608439,0.332321875,95.29,99.77
256,1.0657795074658516,0.330870703125,95.22,99.8
257,1.115134532787861,0.330618359375,95.46,99.87
258,1.088931736579308,0.354996484375,95.52,99.86
259,1.0805030634770028,0.331000390625,95.79,99.74
260,1.0778935244450203,0.307421875,95.86,99.87
261,1.0769260265888312,0.321103515625,95.83,99.87
262,1.0497751699044153,0.353246484375,95.6,99.86
263,1.0930215806533128,0.3259265625,95.78,99.72
264,1.0983579945869935,0.32992109375,95.49,99.74
265,1.085615958311619,0.329487109375,95.69,99.79
266,1.0609310185297942,0.321290625,95.64,99.75
267,1.104797998147133,0.34921640625,95.79,99.79
268,1.0801265464379237,0.3445984375,95.87,99.77
269,1.0946804910134047,0.316227734375,95.73,99.79
270,1.0860873578450618,0.3033283203125,95.8,99.79
271,1.1079070616991091,0.30708046875,95.88,99.8
272,1.064320925413034,0.310976171875,95.52,99.78
273,1.119596410714663,0.335018359375,95.59,99.79
274,1.0756594127569443,0.3188875,95.61,99.82
275,1.1147217298165346,0.324564453125,96.1,99.88
276,1.0751907799488458,0.30011015625,96.12,99.86
277,1.1066344004410964,0.30154765625,95.82,99.86
278,1.0520003543450283,0.288884375,95.87,99.86
279,1.0625863299920009,0.310618359375,95.83,99.86
280,1.0576696136058905,0.327598828125,95.86,99.82
281,1.0514662789992797,0.32682734375,95.74,99.8
282,1.084033372004827,0.316369921875,95.79,99.87
283,1.103228300351363,0.3446125,95.64,99.82
284,1.091987113463573,0.356440625,95.99,99.8
285,1.0557771092806107,0.31757578125,95.81,99.82
286,1.0415051304377043,0.305774609375,95.87,99.86
287,1.0501218404525365,0.2788224609375,96.26,99.86
288,1.0468850718094753,0.28128046875,95.86,99.85
289,1.0622301147534297,0.291668359375,96.03,99.75
290,1.0659763970436194,0.306521875,96.01,99.78
291,1.0702351614450798,0.31039921875,95.93,99.76
292,1.050885215630898,0.323834375,95.93,99.86
293,1.0714749505886665,0.337701953125,96.17,99.83
294,1.0547994871934254,0.3211203125,96.01,99.79
295,1.0228025453212934,0.329071875,96.13,99.85
296,1.0597695410251617,0.304581640625,96.03,99.85
297,1.0664794894365164,0.294526953125,95.85,99.88
298,1.0387717575598985,0.318084375,95.77,99.74
299,1.062459105711717,0.3260171875,96.07,99.8
300,1.0602432934137491,0.334201171875,95.92,99.82
301,1.0445373764404884,0.341869921875,96.14,99.9
302,1.0336329498352148,0.296255078125,96.19,99.85
303,1.0915831215870686,0.331629296875,96.03,99.83
304,1.0751572725100396,0.3285734375,96.09,99.91
305,1.0312913300135196,0.317297265625,96.12,99.92
306,1.028583870942776,0.286330859375,96.12,99.89
307,1.0460057185246394,0.31096796875,96.22,99.85
308,1.0713556092519028,0.357516015625,95.75,99.8
309,1.0235155101005848,0.307874609375,95.92,99.83
310,1.0466979040549351,0.321672265625,96.02,99.92
311,1.0173113022095117,0.30661015625,96.17,99.83
312,1.0699705675626412,0.29474921875,96.24,99.77
313,1.0510894081531428,0.370328125,96.2,99.73
314,1.0236814404145265,0.336022265625,96.36,99.76
315,1.0384037607755416,0.342755078125,95.87,99.77
316,1.0570404486778455,0.33415390625,96.19,99.88
317,1.08706492965038,0.31998828125,96.38,99.92
318,1.0322517787798857,0.297467578125,96.29,99.84
319,1.062100730645351,0.349554296875,96.12,99.82
320,1.0424189332203988,0.291694921875,96.27,99.87
321,1.0383379664176549,0.31753984375,96.1,99.78
322,1.0549592221394564,0.314975,96.32,99.8
323,1.05095501266993,0.359043359375,96.24,99.87
324,1.046894152347858,0.326247265625,96.11,99.85
325,1.0502767267899635,0.309878515625,96.3,99.78
326,1.044301304450402,0.315495703125,96.09,99.84
327,1.0417103967605492,0.300534375,96.28,99.76
328,1.0392062101608668,0.312658984375,96.41,99.74
329,1.0579579791961573,0.2959390625,96.14,99.88
330,1.0186669716468224,0.276022265625,96.5,99.79
331,1.0207291179742568,0.297839453125,96.23,99.84
332,1.0215623348187177,0.281262890625,96.37,99.84
333,1.035204134690456,0.30660859375,96.3,99.86
334,1.022609695715782,0.332849609375,96.3,99.85
335,0.9868110227279174,0.2990794921875,96.64,99.85
336,1.0317949559444035,0.32266875,96.25,99.85
